svr_id,svr_asset_id,svr_sn,svr_device_name,svr_device_type_tencent,svr_device_type,svr_type,svr_current_status,svr_idc_name,svr_idc_id,svr_vm_index,svr_rack_name,svr_succeed_asset_id,svr_pos_id,svr_device_height,svr_logic_area,svr_device_descript,svr_lan_ip,svr_wan_ip,svr_wan_eip,svr_raid_type,svr_os_name,svr_agent_version,svr_producer,svr_bussiness,svr_bussiness_id,svr_first_use_time,svr_update_time,svr_insert_time,svr_kernel_version,svr_maintainer,is_double_bonding,svr_mon_proc,svr_mon_port,svr_netif_info,appid,zhiyun_ext_string1,zhiyun_ext_string2,zhiyun_ext_int1,zhiyun_ext_int2,svr_os_type,region_name,zone_name,is_user_define_model,svr_belonging_products
274,TYSV1903038L,2102312HSB10K3000009,借给EIT-Cyberark归还,NULL,SH3-10G,0,3,DC-TKO,1002,0,0101-C14,TYSV1903038L,3,2U,ServerFarm bonding区1,SH3-10G(4110*2/16G*8/600G*6/NVMeSSD-3.2T*1/10GE*2),10.1.5.6,NULL,NULL,RAID1+0,Tencent tlinux release 2.2 (Final),NULL,HW,NULL,0,NULL,NULL,2019-05-25 10:17:22,NULL,NULL,0,NULL,NULL,bond1 10.1.1.150 f4:1d:6b:89:43:1e|lo 127.0.0.1 00:00:00:00:00:00,0,NULL,NULL,0,0,NULL,hongkong,hkaz2,0,0
275,TYSV1903039W,2102312HSB10K3000018,安全tenable设备,NULL,SH3-10G,0,2,DC-TKO,1002,0,0101-D13,TYSV1903039W,1,2U,ServerFarm bonding区1,SH3-10G(4110*2/16G*8/600G*6/NVMeSSD-3.2T*1/10GE*2),10.1.5.26,NULL,NULL,RAID1+0,Tencent tlinux release 2.2 (Final),NULL,HW,NULL,0,NULL,NULL,2019-05-25 10:17:22,NULL,NULL,0,NULL,NULL,bond1 10.1.4.132 48:f8:db:4d:09:7b|lo 127.0.0.1 00:00:00:00:00:00,0,NULL,NULL,0,0,NULL,hongkong,hkaz2,1,7
276,TYSV1903037Y,2102312HSB10K3000059,数据库,NULL,SH3-10G,0,2,DC-TKO,1002,0,0101-D22,TYSV1903037Y,8,2U,ServerFarm bonding区1,SH3-10G(4110*2/16G*8/600G*6/NVMeSSD-3.2T*1/10GE*2),10.1.1.33,NULL,NULL,RAID1+0,Tencent tlinux release 2.2 (Final),NULL,HW,NULL,0,NULL,NULL,2019-05-25 10:17:22,NULL,NULL,0,NULL,NULL,bond1 10.1.1.152 fc:bc:d1:bd:ed:80|lo 127.0.0.1 00:00:00:00:00:00,0,NULL,NULL,0,0,NULL,hongkong,hkaz2,1,7
277,TYSV1903039F,2102312HSB10K3000041,DB临时备份10.128.32.29,NULL,SH3-10G,0,2,DC-TKO,1002,0,0101-C14,TYSV1903039F,1,2U,ServerFarm bonding区1,SH3-10G(4110*2/16G*8/600G*6/NVMeSSD-3.2T*1/10GE*2),10.1.5.4,NULL,NULL,RAID1+0,Tencent tlinux release 2.2 (Final),NULL,HW,NULL,0,NULL,NULL,2019-05-25 10:17:22,NULL,NULL,0,NULL,NULL,bond1 10.1.1.153 fc:bc:d1:bd:e5:fb|lo 127.0.0.1 00:00:00:00:00:00,0,NULL,NULL,0,0,NULL,hongkong,hkaz2,1,7
278,TYSV1903038Y,2102312HSB10K3000045,数据库,NULL,SH3-10G,0,2,DC-TKO,1002,0,0101-D12,TYSV1903038Y,7,2U,ServerFarm bonding区1,SH3-10G(4110*2/16G*8/600G*6/NVMeSSD-3.2T*1/10GE*2),10.1.5.13,NULL,NULL,RAID1+0,Tencent tlinux release 2.2 (Final),NULL,HW,NULL,0,NULL,NULL,2019-05-25 10:17:22,NULL,NULL,0,NULL,NULL,bond1 10.1.1.154 fc:bc:d1:bd:e6:02|lo 127.0.0.1 00:00:00:00:00:00,0,NULL,NULL,0,0,NULL,hongkong,hkaz2,1,7
279,TYSV1903039G,2102312HSB10K3000032,数据库,NULL,SH3-10G,0,2,DC-TKO,1002,0,0101-C23,TYSV1903039G,7,2U,ServerFarm bonding区1,SH3-10G(4110*2/16G*8/600G*6/NVMeSSD-3.2T*1/10GE*2),10.1.1.25,NULL,NULL,NULL,NULL,NULL,HW,NULL,0,NULL,NULL,2019-05-25 10:17:22,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,0,0,NULL,hongkong,hkaz2,1,7
280,TYSV1903039R,2102312HSB10K3000015,借给安全Tenable关机状态可回收,NULL,SH3-10G,0,3,DC-TKO,1002,0,0101-C14,TYSV1903039R,2,2U,ServerFarm bonding区1,SH3-10G(4110*2/16G*8/600G*6/NVMeSSD-3.2T*1/10GE*2),10.1.5.5,NULL,NULL,RAID1+0,Tencent tlinux release 2.2 (Final),NULL,HW,NULL,0,NULL,NULL,2019-05-25 10:17:22,NULL,NULL,0,NULL,NULL,bond1 10.1.1.156 48:f8:db:4d:09:89|lo 127.0.0.1 00:00:00:00:00:00,0,NULL,NULL,0,0,NULL,hongkong,hkaz2,0,7
281,TYSV1903038X,2102312HSB10K3000034,借给安全团队Qradar SOC DR-TKO关机状态,NULL,SH3-10G,0,3,DC-TKO,1002,0,0101-C22,TYSV1903038X,8,2U,ServerFarm bonding区,SH3-10G(4110*2/16G*8/600G*6/NVMeSSD-3.2T*1/10GE*2),10.1.1.14,NULL,NULL,RAID1+0,Tencent tlinux release 2.2 (Final),NULL,HW,NULL,0,NULL,NULL,2019-05-25 10:17:22,NULL,NULL,0,NULL,NULL,bond1 10.1.1.157 fc:bc:d1:bd:ed:f7|lo 127.0.0.1 00:00:00:00:00:00,0,NULL,NULL,0,0,NULL,hongkong,hkaz2,1,7
282,TYSV19030374,2102312HSB10K3000010,数据库,NULL,SH3-10G,0,2,DC-TKO,1002,0,0101-D12,TYSV19030374,8,2U,ServerFarm bonding区1,SH3-10G(4110*2/16G*8/600G*6/NVMeSSD-3.2T*1/10GE*2),10.1.5.14,NULL,NULL,RAID1+0,Tencent tlinux release 2.2 (Final),NULL,HW,NULL,0,NULL,NULL,2019-05-25 10:17:22,NULL,NULL,0,NULL,NULL,bond1 10.1.1.158 f4:1d:6b:89:42:fb|lo 127.0.0.1 00:00:00:00:00:00,0,NULL,NULL,0,0,NULL,hongkong,hkaz2,1,7
283,TYSV19030380,2102312HSB10K3000005,数据库,NULL,SH3-10G,0,2,DC-TKO,1002,0,0101-C23,TYSV19030380,6,2U,ServerFarm bonding区1,SH3-10G(4110*2/16G*8/600G*6/NVMeSSD-3.2T*1/10GE*2),10.1.1.24,NULL,NULL,NORAID,Tencent tlinux release 2.2 (Final),NULL,HW,NULL,0,NULL,NULL,2019-05-25 10:17:22,NULL,NULL,0,NULL,NULL,bond1 10.1.1.159 fc:bc:d1:bd:e5:84|lo 127.0.0.1 00:00:00:00:00:00,0,NULL,NULL,0,0,NULL,hongkong,hkaz2,1,7
284,TYSV19030381,2102312HSB10K3000060,数据库,NULL,SH3-10G,0,2,DC-TKO,1002,0,0101-C23,TYSV19030381,10,2U,ServerFarm bonding区1,SH3-10G(4110*2/16G*8/600G*6/NVMeSSD-3.2T*1/10GE*2),10.1.1.31,NULL,NULL,NORAID,Tencent tlinux release 2.2 (Final),NULL,HW,NULL,0,NULL,NULL,2019-05-25 10:17:22,NULL,NULL,0,NULL,NULL,bond1 10.1.1.160 fc:bc:d1:bd:ed:95|lo 127.0.0.1 00:00:00:00:00:00,0,NULL,NULL,0,0,NULL,hongkong,hkaz2,1,7
285,TYSV19030382,2102312HSB10K3000038,数据库,NULL,SH3-10G,0,2,DC-TKO,1002,0,0101-C23,TYSV19030382,11,2U,ServerFarm bonding区1,SH3-10G(4110*2/16G*8/600G*6/NVMeSSD-3.2T*1/10GE*2),10.1.1.32,NULL,NULL,NORAID,Tencent tlinux release 2.2 (Final),NULL,HW,NULL,0,NULL,NULL,2019-05-25 10:17:22,NULL,NULL,0,NULL,NULL,bond1 10.1.1.161 fc:bc:d1:bd:ed:6b|lo 127.0.0.1 00:00:00:00:00:00,0,NULL,NULL,0,0,NULL,hongkong,hkaz2,1,7
286,TYSV19030371,2102312LTA10K3000115,jja_御界探针1,NULL,CG1-10G,0,2,DC-TKO,1002,0,0101-D20,TYSV19030371,17,2U,ServerFarm TGW1,CG1-10G(6133*2/16G*16/480G*6/10GE*2),10.1.134.133,NULL,NULL,NORAID,TencentOS Server 2.2 (TK2-0052),NULL,HW,NULL,0,NULL,NULL,2019-05-25 10:17:22,NULL,NULL,0,NULL,NULL,eth0  44:82:e5:00:c3:ba|eth1 10.1.134.133 44:82:e5:00:c3:bb|lo 127.0.0.1 00:00:00:00:00:00,0,NULL,NULL,0,0,NULL,hongkong,hkaz2,0,0
287,TYSV1903038R,2102312LTA10K3000118,TKO-VPC母机,NULL,CG1-10G,0,2,DC-TKO,1002,9,0101-D18,TYSV1903038R,12,2U,ServerFarm bonding区1,CG1-10G(6133*2/16G*16/480G*6/10GE*2),10.1.3.16,NULL,NULL,RAID5,Tencent tlinux release 2.2 (Final3),NULL,HW,NULL,306,NULL,NULL,2019-05-25 10:17:22,NULL,NULL,0,NULL,NULL,bond0  e6:54:ca:bf:c6:31|bond1  44:82:e5:16:35:98|br1 10.1.3.16 44:82:e5:16:35:98|eth0  44:82:e5:16:35:98|eth1  44:82:e5:16:35:98|lo 127.0.0.1 00:00:00:00:00:00|veth_059F03e7  fe:54:00:05:9f:03|veth_C627A47e  fe:54:00:c6:27:a4,0,NULL,NULL,0,0,NULL,hongkong,hkaz2,0,1
288,TYSV1903038P,2102312LTA10K3000086,将军澳外网L4-1,NULL,CG1-10G,0,2,DC-TKO,1002,0,0101-D20,TYSV1903038P,12,2U,ServerFarm TGW1,CG1-10G(6133*2/16G*16/480G*6/10GE*2),10.1.128.137,NULL,NULL,2RAID1+4RAID10,Tencent tlinux release 2.2 (Final),NULL,HW,NULL,0,NULL,NULL,2019-05-25 10:17:22,NULL,NULL,0,ntpd|dcos_agent_collect|dcos_agent_report|zebra|ospfd|tgw_worker|hb|flash_policy_ccd|flash_policy_mcd,NULL,eth0 10.1.200.137 44:82:e5:00:c0:cd|eth1 10.1.128.137 44:82:e5:00:c0:ce|lo 127.0.0.1 00:00:00:00:00:00,0,NULL,NULL,0,0,NULL,hongkong,hkaz2,0,3
289,TYSV1903038A,2102312LTA10K3000116,将军澳eip-2,NULL,CG1-10G,0,2,DC-TKO,1002,0,0101-D20,TYSV1903038A,11,2U,ServerFarm TGW1,CG1-10G(6133*2/16G*16/480G*6/10GE*2),10.1.128.139,NULL,NULL,2RAID1+4RAID10,Tencent tlinux release 2.2 (Final),NULL,HW,NULL,0,NULL,NULL,2019-05-25 10:17:22,NULL,NULL,0,ntpd|dcos_agent_collect|dcos_agent_report|zebra|ospfd|tgw_umod|tgwadm|tgw_worker|hb|flash_policy_ccd|flash_policy_mcd,NULL,eth0 10.1.200.139 44:82:e5:16:35:bb|eth1 10.1.128.139 44:82:e5:16:35:bc|lo 127.0.0.1 00:00:00:00:00:00,0,NULL,NULL,0,0,NULL,hongkong,hkaz2,0,3
290,TYSV1903034G,2102312LTA10K3000107,TCS-Master5,NULL,CG1-10G,0,2,DC-TKO,1002,0,0101-C13,TYSV1903034G,7,2U,ServerFarm bonding区1,CG1-10G(6133*2/16G*16/480G*6/10GE*2),10.1.3.20,NULL,NULL,RAID5,Tencent tlinux release 2.4 (x86_64 Final),NULL,HW,NULL,0,NULL,NULL,2019-05-25 10:17:22,NULL,NULL,0,,NULL,bond1 10.1.3.20 48:f8:db:8c:20:98|eth0  48:f8:db:8c:20:98|eth1  48:f8:db:8c:20:98|flannel.ipip 192.168.15.0 0a:01:03:14|lo 127.0.0.1 00:00:00:00:00:00|tunl0  00:00:00:00|tunl2 127.0.1.2 0a:01:03:14|v-h0a69504a0  f2:76:81:40:92:20|v-h12dbdf956  4a:3c:35:74:6a:b2|v-h3d4fecac0  1a:5e:1a:c9:91:63|v-h3d75b8da6  0a:20:42:18:39:0d|v-h41fcf4026  e2:f5:e1:a5:85:9e|v-h48f4a026a  52:bc:e7:2f:fe:bb|v-h4c74f0201  ba:3f:94:4b:86:b8|v-h8ef4599d7  8e:a5:3b:3a:76:45|v-ha334a2f35  ea:72:47:8f:cb:1f|v-hd7548819d  0a:af:9f:48:47:01|v-hdc6672bdf  d6:19:6c:c0:d3:d8|v-hdf9f358eb  be:96:0a:b1:c1:a9|v-he9fe64443  52:2b:ea:6f:f9:47,0,NULL,NULL,0,0,NULL,hongkong,hkaz2,0,3
291,TYSV19030392,2102312LTA10K3000021,tko_natgw360_01,NULL,CG1-10G,0,2,DC-TKO,1002,0,0101-D20,TYSV19030392,9,2U,ServerFarm TGW1,CG1-10G(6133*2/16G*16/480G*6/10GE*2),10.1.131.137,NULL,NULL,2RAID1+4RAID10,Tencent tlinux release 2.2 (Final2),NULL,HW,NULL,0,NULL,NULL,2019-05-25 10:17:22,NULL,NULL,0,,NULL,dump0  06:50:87:1a:36:bb|eth0  f4:1d:6b:2b:04:6c|lo 127.0.0.1 00:00:00:00:00:00|uvmac  00:00:5e:00:01:02|vnic0 10.1.131.137 f4:1d:6b:2b:04:6d,0,NULL,NULL,0,0,NULL,hongkong,hkaz2,0,2
292,TYSV1903035A,2102312LTA10K3000006,jja_SXGW-1,NULL,CG1-10G,0,2,DC-TKO,1002,0,0101-D20,TYSV1903035A,8,2U,ServerFarm TGW1,CG1-10G(6133*2/16G*16/480G*6/10GE*2),10.1.133.133,NULL,NULL,2RAID1+4RAID10,Tencent tlinux release 2.2 (Final),NULL,HW,NULL,0,NULL,NULL,2019-05-25 10:17:22,NULL,NULL,0,ntpd|dcos_agent_collect|dcos_agent_report|zebra|ospfd|sxgw_pal|vpc_agent,NULL,vnic0 10.1.133.133 fc:bc:d1:b6:6f:71|lo 127.0.0.1 00:00:00:00:00:00|lo 127.0.0.1 00:00:00:00:00:00,0,NULL,NULL,0,0,NULL,hongkong,hkaz2,0,2
293,TYSV1903034Y,2102312LTA10K3000079,jja_XGW-1,NULL,CG1-10G,0,2,DC-TKO,1002,0,0101-D20,TYSV1903034Y,7,2U,ServerFarm TGW1,CG1-10G(6133*2/16G*16/480G*6/10GE*2),10.1.133.5,NULL,NULL,2RAID1+4RAID10,Tencent tlinux release 2.2 (Final),NULL,HW,NULL,0,NULL,NULL,2019-05-25 10:17:22,NULL,NULL,0,ntpd|dcos_agent_collect|dcos_agent_report|zebra|ospfd|xgw_pal|vpc_agent,NULL,vnic0 10.1.133.5 44:82:e5:00:c5:7b|lo 127.0.0.1 00:00:00:00:00:00|lo 127.0.0.1 00:00:00:00:00:00,0,NULL,NULL,0,0,NULL,hongkong,hkaz2,0,2
294,TYSV19030345,2102312LTA10K3000111,JJA_COS接入2,NULL,CG1-10G,0,2,DC-TKO,1002,0,0101-C19,TYSV19030345,1,2U,ServerFarm bonding区1,CG1-10G(6133*2/16G*16/480G*6/10GE*2),10.1.0.133,NULL,NULL,2RAID1+4RAID10,Tencent tlinux release 2.2 (Final-SecFix),NULL,HW,NULL,0,NULL,NULL,2019-05-25 10:17:22,NULL,NULL,0,NULL,NULL,bond1 10.1.0.133 44:82:e5:00:c4:54|lo 127.0.0.1 00:00:00:00:00:00,0,NULL,NULL,0,0,NULL,hongkong,hkaz2,0,5
295,TYSV19030365,2102312LTA10K3000076,jja_DCGW-1,NULL,CG1-10G,0,2,DC-TKO,1002,0,0101-D20,TYSV19030365,5,2U,ServerFarm TGW1,CG1-10G(6133*2/16G*16/480G*6/10GE*2),10.1.130.133,NULL,NULL,2RAID1+4RAID10,Tencent tlinux release 2.2 (Final),NULL,HW,NULL,0,NULL,NULL,2019-05-25 10:17:22,NULL,NULL,0,ntpd|dcos_agent_collect|dcos_agent_report|vpc_monitor|zebra|ospfd|dcgw_pal|AdamPlugins|vpc_agent,NULL,vnic0 10.1.130.133 44:82:e5:00:c0:81|lo 127.0.0.1 00:00:00:00:00:00|lo 127.0.0.1 00:00:00:00:00:00,0,NULL,NULL,0,0,NULL,hongkong,hkaz2,0,2
296,TYSV1903034E,2102312LTA10K3000109,TKO-Underlay母机,NULL,CG1-10G,0,2,DC-TKO,1002,8,0101-D19,TYSV1903034E,4,2U,ServerFarm bonding区1,CG1-10G(6133*2/16G*16/480G*6/10GE*2),10.1.3.11,NULL,NULL,RAID5,Tencent tlinux release 2.2 (Final3),NULL,HW,NULL,306,NULL,NULL,2019-05-25 10:17:22,NULL,NULL,0,NULL,NULL,bond0  82:e2:51:9b:cd:4f|bond1  44:82:e5:00:c0:fe|br1 10.1.3.11 44:82:e5:00:c0:fe|eth0  44:82:e5:00:c0:fe|eth1  44:82:e5:00:c0:fe|lo 127.0.0.1 00:00:00:00:00:00|veth_38D20Dda  fe:54:00:38:d2:0d|veth_594DACc5  fe:54:00:59:4d:ac|veth_AC4F7Ab0  fe:54:00:ac:4f:7a|veth_D244ACb6  fe:54:00:d2:44:ac,0,NULL,NULL,0,0,NULL,hongkong,hkaz2,0,0
297,TYSV19030358,2102312LTA10K3000010,TKO_VPCGW_360_01,NULL,CG1-10G,0,2,DC-TKO,1002,0,0101-D20,TYSV19030358,3,2U,ServerFarm TGW1,CG1-10G(6133*2/16G*16/480G*6/10GE*2),10.1.130.9,NULL,NULL,2RAID1+4RAID10,Tencent tlinux release 2.2 (Final2),NULL,HW,NULL,0,NULL,NULL,2019-05-25 10:17:22,NULL,NULL,0,ntpd|dcos_agent_collect|dcos_agent_report|vpc_monitor|keepalived|natgw_pal|AdamPlugins|account_agent|tc_agent|vpc_agent,NULL,dummy0 10.1.160.47 7a:8b:9e:68:f1:bf|dump0  5a:86:61:6d:63:e4|eth0  fc:bc:d1:b6:6f:69|lo 127.0.0.1 00:00:00:00:00:00|vnic0 10.1.130.9 fc:bc:d1:b6:6f:6a,0,NULL,NULL,0,0,NULL,hongkong,hkaz2,0,2
298,TYSV1903035P,2102312LTA10K3000012,TCS-node,NULL,CG1-10G,0,2,DC-TKO,1002,0,0101-D18,TYSV1903035P,8,2U,ServerFarm bonding区1,CG1-10G(6133*2/16G*16/480G*6/10GE*2),10.1.3.41,NULL,NULL,RAID5,Tencent tlinux release 2.4 (x86_64 Final),NULL,HW,NULL,0,NULL,NULL,2019-05-25 10:17:22,NULL,NULL,0,NULL,NULL,tunl0:13 10.0.152.32 00:00:00:00:98:20|tunl0:12 10.0.152.37 00:00:00:00:98:25|tunl0:11 10.0.152.113 00:00:00:00:98:71|tunl0:10 10.0.152.20 00:00:00:00:98:14|tunl0:9 10.0.152.100 00:00:00:00:98:64|tunl0:7 10.0.152.105 00:00:00:00:98:69|tunl0:6 10.0.152.22 00:00:00:00:98:16|tunl0:4 10.0.152.114 00:00:00:00:98:72|tunl0:3 10.0.152.38 00:00:00:00:98:26|tunl0:2 10.0.152.28 00:00:00:00:98:1c|tunl0:1 10.0.152.41 00:00:00:00:98:29|tunl0:8 10.0.152.103 00:00:00:00:98:67|tunl0:5 10.0.152.23 00:00:00:00:98:17|tunl0:0 10.0.152.10 00:00:00:00:98:0a|bond1 10.1.3.41 fc:bc:d1:b6:6f:77|lo 127.0.0.1 00:00:00:00:00:00,0,NULL,NULL,0,0,NULL,hongkong,hkaz2,0,0
299,TYSV1903034J,2102312LTA10K3000088,TKO_unatgw01,NULL,CG1-10G,0,2,DC-TKO,1002,0,0101-D20,TYSV1903034J,1,2U,ServerFarm TGW1,CG1-10G(6133*2/16G*16/480G*6/10GE*2),10.1.129.7,NULL,NULL,2RAID1+4RAID10,Tencent tlinux release 2.2 (Final2),NULL,HW,NULL,0,NULL,NULL,2019-05-25 10:17:22,NULL,NULL,0,NULL,NULL,dump0  0a:d0:84:c4:3a:ea|lo 127.0.0.1 00:00:00:00:00:00|vnic0 10.1.201.7 44:82:e5:00:c1:52|vnic1 10.1.129.7 44:82:e5:00:c1:53,0,NULL,NULL,0,0,NULL,hongkong,hkaz2,0,2
300,TYSV1903036L,2102312LTA10K3000104,jja_御界探针2,NULL,CG1-10G,0,2,DC-TKO,1002,0,0101-D21,TYSV1903036L,17,2U,ServerFarm TGW1,CG1-10G(6133*2/16G*16/480G*6/10GE*2),10.1.134.134,NULL,NULL,NORAID,TencentOS Server 2.2 (TK2-0052),NULL,HW,NULL,0,NULL,NULL,2019-05-25 10:17:22,NULL,NULL,0,NULL,NULL,eth0  44:82:e5:00:c3:cf|eth1 10.1.134.134 44:82:e5:00:c3:d0|lo 127.0.0.1 00:00:00:00:00:00,0,NULL,NULL,0,0,NULL,hongkong,hkaz2,0,0
301,TYSV1903036M,2102312LTA10K3000102,将军澳EIPL4-1,NULL,CG1-10G,0,2,DC-TKO,1002,0,0101-D21,TYSV1903036M,12,2U,ServerFarm TGW1,CG1-10G(6133*2/16G*16/480G*6/10GE*2),10.1.128.140,NULL,NULL,2RAID1+4RAID10,Tencent tlinux release 2.2 (Final),NULL,HW,NULL,0,NULL,NULL,2019-05-25 10:17:22,NULL,NULL,0,ntpd|dcos_agent_collect|dcos_agent_report|zebra|ospfd|hb|flash_policy_ccd|flash_policy_mcd,NULL,eth0 10.1.200.140 44:82:e5:00:c4:1c|eth1 10.1.128.140 44:82:e5:00:c4:1d|lo 127.0.0.1 00:00:00:00:00:00,0,NULL,NULL,0,0,NULL,hongkong,hkaz2,0,3
302,TYSV19030370,2102312LTA10K3000097,TCS-Master4,NULL,CG1-10G,0,2,DC-TKO,1002,0,0101-C20,TYSV19030370,1,2U,ServerFarm bonding区1,CG1-10G(6133*2/16G*16/480G*6/10GE*2),10.1.0.190,NULL,NULL,RAID5,Tencent tlinux release 2.4 (x86_64 Final),NULL,HW,NULL,0,NULL,NULL,2019-05-25 10:17:22,NULL,NULL,0,,NULL,bond1 10.1.0.190 44:82:e5:00:c4:00|eth0  44:82:e5:00:c4:00|eth1  44:82:e5:00:c4:00|flannel.ipip 192.168.14.0 0a:01:00:be|lo 127.0.0.1 00:00:00:00:00:00|tunl0  00:00:00:00|tunl3 127.0.1.3 0a:01:00:be|v-h21cb5799a  ca:28:93:91:30:40|v-h3ef33b23b  9e:d4:0d:03:90:cc|v-h41ed77f52  a6:ff:fc:3e:7e:68|v-h65ee5741a  7e:99:32:cf:53:d8|v-h6c10daf56  ae:42:93:94:d6:55|v-h9323af286  ae:91:6f:0b:10:a5|v-hbff08128b  1a:5c:8b:84:19:cb|v-hcc96281ea  ee:66:15:9b:14:87|v-hd9b853215  3e:11:94:e8:3a:8e|v-he7b250f15  b6:e6:52:7f:d3:0f|v-hf14538bdc  32:20:92:4f:8a:62|v-hf6ef544b6  1a:cd:f1:6f:c0:79,0,NULL,NULL,0,0,NULL,hongkong,hkaz2,0,2
303,TYSV1903036N,2102312LTA10K3000103,将军澳wan4-2,NULL,CG1-10G,0,2,DC-TKO,1002,0,0101-D21,TYSV1903036N,10,2U,ServerFarm TGW1,CG1-10G(6133*2/16G*16/480G*6/10GE*2),10.1.128.138,NULL,NULL,2RAID1+4RAID10,Tencent tlinux release 2.2 (Final),NULL,HW,NULL,0,NULL,NULL,2019-05-25 10:17:22,NULL,NULL,0,ntpd|dcos_agent_collect|dcos_agent_report|zebra|ospfd|tgw_umod|tgwadm|tgw_worker|hb|flash_policy_ccd|flash_policy_mcd,NULL,eth0 10.1.200.138 44:82:e5:00:c4:46|eth1 10.1.128.138 44:82:e5:00:c4:47|lo 127.0.0.1 00:00:00:00:00:00,0,NULL,NULL,0,0,NULL,hongkong,hkaz2,0,3
304,TYSV19030363,2102312LTA10K3000014,tko_natgw360_02,NULL,CG1-10G,0,2,DC-TKO,1002,0,0101-D21,TYSV19030363,9,2U,ServerFarm TGW1,CG1-10G(6133*2/16G*16/480G*6/10GE*2),10.1.131.138,NULL,NULL,2RAID1+4RAID10,Tencent tlinux release 2.2 (Final2),NULL,HW,NULL,0,NULL,NULL,2019-05-25 10:17:22,NULL,NULL,0,NULL,NULL,dump0  3a:91:e2:a9:3a:f0|eth0  fc:bc:d1:b6:71:99|lo 127.0.0.1 00:00:00:00:00:00|uvmac 10.1.166.14 00:00:5e:00:01:02|vnic0 10.1.131.138 fc:bc:d1:b6:71:9a,0,NULL,NULL,0,0,NULL,hongkong,hkaz2,0,2
305,TYSV19030366,2102312LTA10K3000084,jja_SXGW-2,NULL,CG1-10G,0,2,DC-TKO,1002,0,0101-D21,TYSV19030366,8,2U,ServerFarm TGW1,CG1-10G(6133*2/16G*16/480G*6/10GE*2),10.1.133.134,NULL,NULL,2RAID1+4RAID10,Tencent tlinux release 2.2 (Final),NULL,HW,NULL,0,NULL,NULL,2019-05-25 10:17:22,NULL,NULL,0,ntpd|dcos_agent_collect|dcos_agent_report|zebra|ospfd|sxgw_pal|vpc_agent,NULL,vnic0 10.1.133.134 44:82:e5:00:c0:6c|lo 127.0.0.1 00:00:00:00:00:00|lo 127.0.0.1 00:00:00:00:00:00,0,NULL,NULL,0,0,NULL,hongkong,hkaz2,0,2
306,TYSV19030361,2102312LTA10K3000013,jja_XGW-2,NULL,CG1-10G,0,2,DC-TKO,1002,0,0101-D21,TYSV19030361,7,2U,ServerFarm TGW1,CG1-10G(6133*2/16G*16/480G*6/10GE*2),10.1.133.6,NULL,NULL,2RAID1+4RAID10,Tencent tlinux release 2.2 (Final),NULL,HW,NULL,0,NULL,NULL,2019-05-25 10:17:22,NULL,NULL,0,ntpd|dcos_agent_collect|dcos_agent_report|zebra|ospfd|xgw_pal|vpc_agent,NULL,vnic0 10.1.133.6 fc:bc:d1:b6:75:75|lo 127.0.0.1 00:00:00:00:00:00|lo 127.0.0.1 00:00:00:00:00:00,0,NULL,NULL,0,0,NULL,hongkong,hkaz2,0,2
307,TYSV19030362,2102312LTA10K3000009,TKO_VPCGW_360_02,NULL,CG1-10G,0,2,DC-TKO,1002,0,0101-D21,TYSV19030362,6,2U,ServerFarm TGW1,CG1-10G(6133*2/16G*16/480G*6/10GE*2),10.1.130.10,NULL,NULL,2RAID1+4RAID10,Tencent tlinux release 2.2 (Final2),NULL,HW,NULL,0,NULL,NULL,2019-05-25 10:17:22,NULL,NULL,0,ntpd|dcos_agent_collect|vpc_monitor|dcos_agent_report|keepalived|natgw_pal|AdamPlugins|account_agent|tc_agent|vpc_agent,NULL,dummy0 10.1.160.46 22:73:b3:81:73:f0|dump0  6e:28:ae:9d:46:fe|eth0  fc:bc:d1:b6:6f:46|lo 127.0.0.1 00:00:00:00:00:00|vnic0 10.1.130.10 fc:bc:d1:b6:6f:47,0,NULL,NULL,0,0,NULL,hongkong,hkaz2,0,2
308,TYSV19030357,2102312LTA10K3000011,jja_DCGW-2,NULL,CG1-10G,0,2,DC-TKO,1002,0,0101-D21,TYSV19030357,5,2U,ServerFarm TGW1,CG1-10G(6133*2/16G*16/480G*6/10GE*2),10.1.130.134,NULL,NULL,2RAID1+4RAID10,Tencent tlinux release 2.2 (Final),NULL,HW,NULL,0,NULL,NULL,2019-05-25 10:17:22,NULL,NULL,0,ntpd|dcos_agent_collect|dcos_agent_report|vpc_monitor|zebra|ospfd|dcgw_pal|AdamPlugins|vpc_agent,NULL,vnic0 10.1.130.134 fc:bc:d1:b6:77:12|lo 127.0.0.1 00:00:00:00:00:00|lo 127.0.0.1 00:00:00:00:00:00,0,NULL,NULL,0,0,NULL,hongkong,hkaz2,0,2
